Date,Open,High,Low,Close,Volume
1/27/2017,510.125,514.450012,509.5,512.549988,9994478
1/30/2017,512.474976,523.224976,512.400024,522.400024,7167512
1/31/2017,523.424988,526.900024,520.150024,522.599976,6914730
2/1/2017,523.049988,525.450012,517.599976,524.825012,5171596
2/2/2017,525,525.400024,519.125,521.75,4159816
2/3/2017,523,525.224976,515.049988,516.825012,6043502
2/6/2017,518.5,522.450012,516.025024,520.825012,4567964
2/7/2017,521,521.174988,513.599976,515.450012,4528490
2/8/2017,515.450012,519.125,511,512.575012,7420188
2/9/2017,514,517,513.400024,516.375,4508432
2/10/2017,517.5,517.775024,512.775024,515.075012,5723062
2/13/2017,516.5,517,511,514.924988,3915976
2/14/2017,517.5,526.450012,514.950012,524.900024,8340828
2/15/2017,526.450012,528.75,522.625,525.650024,6965690
2/16/2017,526.275024,534.724976,526.275024,533.75,8985694
2/17/2017,533.25,539.099976,529.224976,537.75,6787712
2/20/2017,535.275024,539.424988,533.25,537.700012,5326254
2/21/2017,537.599976,545.474976,536.525024,544.099976,6485580
2/22/2017,546.5,605.825012,546,603.75,58207852
2/23/2017,606.799988,611,589.674988,591.375,28458468
2/27/2017,595.25,628.400024,595.174988,619.450012,38137822
2/28/2017,616,624,614.25,619.025024,16509062
3/1/2017,620.049988,622.200012,615,617.25,11148306
3/2/2017,618.950012,627.349976,613.525024,618.375,8258066
3/3/2017,620.775024,643.900024,620.775024,629.275024,38541702
3/6/2017,634.5,656,632.625,652.674988,30504308
3/7/2017,659.424988,663.5,648.075012,652.474976,19233700
3/8/2017,653.849976,653.849976,643.049988,645.599976,19812206
3/9/2017,645,649,640.75,643.375,14215340
3/10/2017,645.125,648,630.599976,640.825012,11331136
3/14/2017,659.375,659.5,642.625,644.75,12693240
3/15/2017,645.525024,658.150024,645.200012,652.474976,11021316
3/16/2017,655,655.200012,646.799988,648.825012,7279928
3/17/2017,654,659.974976,649.025024,650.349976,10390152
3/20/2017,653,653.125,639.174988,640.400024,5883428
3/21/2017,641.099976,641.950012,629.650024,631.900024,10330214
3/22/2017,626,632.950012,623.275024,629.849976,9276676
3/23/2017,631.575012,638.775024,629,636.650024,5398180
3/24/2017,637.049988,646,634.224976,643.375,7443822
3/27/2017,635.549988,639.375,623.599976,625.549988,14836244
3/28/2017,629,632,621.049988,622.875,9923868
3/29/2017,625.849976,630,616.674988,628.325012,8651574
3/30/2017,627.5,637.375,626.5,635.325012,12737718
3/31/2017,633,668.825012,633,660.450012,20751038
4/3/2017,671,690.25,668.525024,687.325012,20520654
4/5/2017,697.599976,709,690.049988,707.5,18434720
4/6/2017,704.5,724.450012,701.099976,719.25,23142150
4/7/2017,710.650024,717,701.275024,703.299988,14572302
4/10/2017,705,712.450012,688.650024,690.674988,14066282
4/11/2017,693.924988,700.224976,685.049988,686.174988,14743454
4/12/2017,691.400024,693.224976,675.575012,677,12548430
4/13/2017,677,686.700012,673.674988,682.400024,5812376
4/17/2017,682.5,697.775024,682.5,695.924988,5411708
4/18/2017,699.974976,705,683.5,685.099976,7322166
4/19/2017,684.5,691.275024,678.775024,684.400024,5290584
4/20/2017,689.5,693.400024,682.049988,684.775024,3837224
4/21/2017,690.25,710.5,689.275024,701.25,13820554
4/24/2017,704.525024,717.5,700.099976,708.700012,11663462
4/25/2017,730,733.875,713.049988,716.400024,16807408
4/26/2017,717.5,720.025024,701.299988,708.224976,7663550
4/27/2017,708.5,712.075012,701.099976,704.75,5747310
4/28/2017,704.875,710.150024,695.5,697.599976,5416808
5/2/2017,701,701,683.150024,685.275024,8499368
5/3/2017,688.450012,690.375,682.5,685.049988,4343098
5/4/2017,687.5,689.799988,677.025024,678.974976,6567622
5/5/2017,680.799988,683.674988,662.5,664.125,7131086
5/8/2017,665,669.75,659.174988,660.700012,7345170
5/9/2017,662,666.825012,660.125,665.174988,9649022
5/10/2017,667.400024,681.799988,665.325012,679.549988,10471864
5/11/2017,682.049988,684.875,675.825012,679.775024,6301512
5/12/2017,680.025024,682,672.025024,675.224976,3439458
5/15/2017,678.200012,678.200012,666.75,672.049988,3080426
5/16/2017,673.025024,688.450012,670.5,678.150024,5785894
5/17/2017,676.5,682.974976,673.875,676.549988,4500608
5/18/2017,670.125,675,662.049988,663.674988,4475832
5/19/2017,666.5,667.849976,655,659.424988,5857766
5/22/2017,663.25,666.799988,657.599976,662.075012,4023718
5/23/2017,662.849976,664.924988,651,652.775024,4216446
5/24/2017,653.75,656.849976,647.549988,648.849976,6549608
5/25/2017,650,656.200012,648.224976,651.224976,11850670
5/26/2017,651.974976,672.200012,650,668.650024,9797278
5/29/2017,668.5,682.724976,667.799988,678.450012,10982340
5/30/2017,677.950012,682.349976,674.25,679.674988,4415454
5/31/2017,683.5,683.974976,667.900024,670.349976,7508198
6/1/2017,666.349976,670,661.5,664.125,4358656
6/2/2017,667.5,669.349976,658.5,662.375,5255130
6/5/2017,663.125,670.5,657.924988,664.674988,4953412
6/6/2017,666.974976,666.974976,655.5,656.400024,4384712
6/7/2017,655.599976,671,654.5,669.5,5119908
6/8/2017,670,672.400024,664.025024,665.849976,3613042
6/9/2017,672.549988,676.474976,665.5,667.849976,6325604
6/12/2017,663.275024,664.875,658.5,659.724976,3855026
6/13/2017,660.299988,663.5,655.5,657.174988,2754582
6/14/2017,657.950012,680,657.950012,678.75,24202054
6/15/2017,680,697.5,679.549988,691.974976,12933608
6/16/2017,694.549988,697.900024,684.650024,694.400024,14954314
6/19/2017,695.099976,707.900024,695.099976,704.625,6965824
6/20/2017,704.5,711.049988,703.724976,706.174988,4636798
6/21/2017,703.900024,714,702.125,711,9139886
6/22/2017,714.724976,722.700012,713.849976,716.325012,10111884
6/23/2017,718,721,715.299988,717.924988,14237664
6/27/2017,716,721.5,712.5,718.575012,14899756
6/28/2017,719.974976,719.974976,697.775024,699.25,7117076
6/29/2017,700,705,695.049988,696.349976,5896644
6/30/2017,696,696.200012,687.525024,690,3572422
7/3/2017,694.099976,697.349976,685.5,690.525024,4203772
7/4/2017,695,713.549988,694.5,710.974976,8602400
7/5/2017,714.724976,723.724976,712,721.325012,12439044
7/6/2017,724.349976,725,719,721.275024,6213034
7/7/2017,721.5,748.875,720,745.575012,16387270
7/10/2017,747.549988,750.450012,744.549988,746.424988,1602158
7/11/2017,750.5,752.200012,743.5,747.174988,9598458
7/12/2017,749.700012,762.5,748.75,755.549988,7819594
7/13/2017,754.375,762.5,753.075012,761.049988,10519518
7/14/2017,760,768,757.775024,766.875,9386022
7/17/2017,768.5,779.799988,768.5,775.875,8571618
7/18/2017,773.400024,775.900024,755.5,759.950012,8978824
7/19/2017,756.299988,769,756.299988,766.474976,5390082
7/20/2017,769.875,775,761.849976,764.450012,6229372
7/21/2017,775,795.849976,772.474976,792.5,44410224
7/24/2017,800,812.450012,792.5,807.625,19854458
7/25/2017,812.349976,812.474976,798.799988,801.075012,9172158
7/26/2017,802.099976,814.950012,800.549988,811.375,10036778
7/27/2017,814,815.75,794.174988,797.400024,8416142
7/28/2017,795.625,802.974976,789,797.224976,6552046
7/31/2017,800.974976,809.400024,798,807.599976,7574068
8/1/2017,811.375,811.375,795.75,801.799988,5628596
8/2/2017,805,817.849976,804.049988,814.599976,9502770
8/3/2017,813.424988,832.450012,808.525024,825.049988,9009552
8/4/2017,831.5,831.5,807.549988,811.075012,8494090
8/7/2017,815.799988,815.799988,806.275024,808.174988,4360036
8/8/2017,809,810.525024,793.400024,801.275024,5011136
8/9/2017,800.75,810,792.5,799.400024,4771286
8/10/2017,796.525024,803.325012,788.974976,792.174988,4657686
8/11/2017,775.474976,790,766.5,773.125,7770128
8/14/2017,780.5,792.25,780.5,786.525024,6144598
8/16/2017,786,788,775.099976,783.049988,6206788
8/17/2017,784.5,798.825012,780.575012,783.549988,7236358
8/18/2017,782,788.900024,776.575012,787.700012,3628022
8/21/2017,788.5,792.075012,780.125,782.200012,3462376
8/22/2017,786,789.950012,778.025024,780.025024,4358460
8/23/2017,782.424988,793.275024,776.575012,791.025024,3803648
8/24/2017,795,796.549988,782.25,784.025024,5785142
8/28/2017,789.525024,790.974976,780.599976,783.275024,5630656
8/29/2017,780.924988,783.75,765,766.075012,6932842
8/30/2017,773.775024,784.400024,770.625,782.049988,4724774
8/31/2017,787.5,798.724976,787,797.25,11476990
9/1/2017,799.924988,808.299988,799.5,805.049988,7054954
9/4/2017,807.75,818.075012,797.924988,806.674988,9856750
9/5/2017,815,817.424988,810.525024,816.299988,11528262
9/6/2017,813.200012,826.25,811.400024,822.700012,22285024
9/7/2017,823,832.5,815,818.099976,7408536
9/8/2017,820,823.25,812.099976,816.900024,6056729
9/11/2017,821.299988,826.849976,816.549988,817.900024,5801712
9/12/2017,822.75,825,817,823.75,2971669
9/13/2017,824,859.900024,822,849,13430225
9/14/2017,855.799988,861.5,842,843.849976,5425486
9/15/2017,842,852.849976,834.75,841.799988,13072853
9/18/2017,850,851.049988,843.099976,845.549988,2314174
9/19/2017,848.700012,848.75,837,838.599976,3528729
9/20/2017,856.099976,872.5,845.099976,847.150024,11402965
9/21/2017,847,851.700012,836.25,841.349976,5920552
9/22/2017,839.900024,839.900024,813.200012,817.400024,5620443
9/25/2017,815,827.950012,805.200012,821.549988,6505309
9/26/2017,821.700012,827.049988,812.200012,820.099976,4829571
9/27/2017,825.599976,825.700012,795.5,799.150024,8434196
9/28/2017,799.650024,802.900024,780.200012,786.450012,13508179
9/29/2017,791.75,793.400024,779.099976,780.900024,7619230
10/3/2017,795,803.849976,785.349976,798.349976,8387059
10/4/2017,799.200012,824.950012,795.599976,818.849976,8643924
10/5/2017,825,828.450012,818.650024,824.150024,4860479
10/6/2017,824,839.349976,822.599976,837.049988,5942106
10/9/2017,839,839.799988,828,830.650024,4046109
10/10/2017,831,847.299988,831,843.200012,6734986
10/11/2017,845.299988,858.400024,836,840.150024,7049800
10/12/2017,842.099976,876.799988,842.099976,872.75,8522926
10/13/2017,879.299988,890.700012,873.349976,876.450012,9833512
10/16/2017,879,892,861.299988,876.799988,14633539
10/17/2017,878,884,867.200012,874.349976,6354084
10/18/2017,877.400024,917.900024,875,914.5,16765178
10/19/2017,915.799988,921.900024,903,909.900024,3664082
10/23/2017,912.900024,944.700012,909.099976,939.75,12551649
10/24/2017,947.700012,947.700012,928.200012,934.25,6335308
10/25/2017,940.099976,945.900024,929.5,939.900024,4577050
10/26/2017,940,957.799988,931,947.400024,7698704
10/27/2017,950,956.700012,925.700012,929.849976,5256749
10/30/2017,934,945.549988,930.599976,942.5,3576533
10/31/2017,944.950012,945.75,932.200012,940.849976,4345360
11/1/2017,947.75,957.799988,945.75,952.549988,8033040
11/2/2017,952.799988,956.5,944.25,946.599976,4698609
11/3/2017,955.950012,955.950012,940.150024,945.299988,2193730
11/6/2017,942.5,942.5,929,932.5,4460799
11/7/2017,933.349976,935,903.049988,906.700012,9347943
11/8/2017,902.5,906,884.099976,887.799988,8115980
11/9/2017,894.75,909.900024,892.049988,900.5,6860798
11/10/2017,900.950012,900.950012,879.200012,883.849976,6365174
11/13/2017,885,891.900024,873.5,875.25,4155011
11/14/2017,875,895,873,886.700012,5706105
11/15/2017,884.5,890.599976,877.950012,883.700012,6981872
11/16/2017,885.5,906,885.5,903.849976,6931038
11/17/2017,918.950012,924.900024,908.5,911.900024,5586242
11/20/2017,906.200012,924.349976,905,920.849976,4220192
11/21/2017,926.799988,939.650024,925.5,932.549988,5980763
11/22/2017,937.450012,938.650024,923.450012,930.75,5055490
11/23/2017,931,949.900024,926.650024,947,7329126
11/24/2017,950,959.5,947.400024,951.099976,6394443
11/27/2017,947.25,957.5,944,951.349976,4680074
11/28/2017,949.849976,951.349976,938.099976,943.349976,4641893
11/29/2017,941.849976,950,941,946,3674864
11/30/2017,941.450012,941.450012,919.5,921.549988,9434893
12/1/2017,924.450012,931.25,907.700012,910.099976,5081389
12/4/2017,913.5,913.799988,897.349976,901.599976,4618847
12/5/2017,901.049988,920.75,895.450012,913.700012,8369174
12/6/2017,910,930.299988,908.799988,926.650024,11007689
12/7/2017,930.049988,936,923,931.549988,5529565
12/8/2017,933.849976,936.950012,919.049988,921,5588486
12/11/2017,922.450012,926,913.549988,916.150024,4933853
12/12/2017,915.950012,929,908,915.599976,7215014
12/13/2017,916.900024,924.950012,910.700012,914.650024,4182097
12/14/2017,919,924.900024,908.75,921.5,5021130
12/15/2017,931,932.950012,917.700012,919.75,11158706
12/18/2017,911.950012,932.650024,862.650024,921,8494801
12/19/2017,923.599976,927,920,925.950012,4064982
12/20/2017,925.900024,927.400024,917,918.150024,4774414
12/21/2017,918.450012,923.950012,910,912.950012,4147162
12/22/2017,914.650024,922.400024,909.299988,920.400024,4872675
12/26/2017,924.849976,938.900024,918.150024,929.799988,5301456
12/27/2017,933,937.5,919,923.75,4352384
12/28/2017,925.25,934.400024,919.099976,924.200012,7091515
12/29/2017,926.5,932.299988,918.5,921.049988,5069838
1/1/2018,922.700012,922.700012,907.5,909.75,4321686
1/2/2018,913,919.549988,906.400024,911.150024,4342815
1/3/2018,925,926,913.049988,914.799988,6175312
1/4/2018,918.150024,921.799988,915.700012,920.299988,4118581
1/5/2018,921.799988,926.900024,920.25,923.25,3401905
1/8/2018,926.099976,931,923.5,928.549988,4035417
1/9/2018,928.150024,943.900024,924,940.950012,6534997
1/10/2018,943,947.400024,935.5,942.349976,5361502
1/11/2018,941.799988,942.650024,935,937.75,3588377
1/12/2018,943,952.799988,938.25,949,6890028
1/15/2018,950,958.5,945.200012,949.150024,5084113
1/16/2018,947.700012,947.700012,920,922.950012,4948895
1/17/2018,926,929,907,924.5,6036432
1/18/2018,929,929.599976,915.099976,919.700012,4289053
1/19/2018,923,934.400024,922.099976,931.299988,4559564
1/22/2018,948,974.299988,940,971.5,20892838
1/23/2018,975,990.950012,975,983.25,10298500
1/24/2018,981.75,981.75,962.650024,966.349976,6532672
1/25/2018,967.900024,972,956.150024,965.900024,6249419
1/29/2018,966.200012,977.299988,959.299988,964.5,4524605
1/30/2018,965.799988,965.799988,949,950.400024,4198139
1/31/2018,950,964.5,941.549988,961.299988,5738209
2/1/2018,963.25,972.599976,936.599976,943.849976,7554587
2/2/2018,935,943.950012,901,904.349976,13242095
2/5/2018,894,912.5,881.799988,902.150024,8773525
2/6/2018,877,898,871,892.099976,11000567
2/7/2018,902.549988,905.400024,890,894.400024,7100838
2/8/2018,897.900024,910.650024,892.349976,904.549988,6320734
2/9/2018,889,902,886,897.849976,5294279
2/12/2018,903,918.200012,902.049988,915.5,5429792
2/14/2018,923,942.5,921,933.650024,10170959
2/15/2018,937.650024,945.75,928.150024,935.650024,6109454
2/16/2018,939.599976,942.599976,918.099976,921.299988,4401672
2/19/2018,921,932,913.549988,927,4087936
2/20/2018,929,929.549988,918.799988,921.099976,3866919
2/21/2018,930,932.5,922.150024,929.349976,5448230
2/22/2018,922,931,920,924.349976,5118850
2/23/2018,925.400024,938,922.75,934.25,4850839
2/26/2018,939,944.900024,936.599976,938.700012,3856478
2/27/2018,939,955.799988,938.349976,950.5,6410097
2/28/2018,945.950012,957.099976,943.200012,954.549988,25898694
3/1/2018,949.75,959.900024,945.950012,948.400024,4094652
3/5/2018,943,950.150024,921.599976,924.099976,5634893
3/6/2018,929,936.200012,905.099976,910.849976,7323680
3/7/2018,909.25,909.25,888.049988,889.75,7247708
3/8/2018,897.650024,914.5,893.299988,911.450012,6072983
3/9/2018,914.900024,919.349976,911.049988,913.099976,4863577
3/12/2018,920,933.099976,917.549988,930.299988,3801407
3/13/2018,931.900024,936,921.349976,931.849976,5096825
3/14/2018,928.799988,932.049988,919.200012,929.049988,6731530
3/15/2018,925,929.450012,910,911.799988,5811424
3/16/2018,909,909.700012,886.049988,900.049988,14087564
3/19/2018,901,906.900024,892,895.5,5774392
3/20/2018,893.299988,904,887.049988,889.799988,6945721
3/21/2018,894.849976,902.349976,893.299988,896.900024,6727261
3/22/2018,896,911.950012,895.75,908.150024,10116965
3/23/2018,890.599976,900,889.099976,893.900024,10729694
3/26/2018,893.950012,904.299988,892.5,901.099976,6047262
3/27/2018,907.200012,910.75,897,899.799988,6939577
3/28/2018,895.799988,895.849976,880,882.700012,8759586
4/2/2018,893,900.950012,886.5,892.950012,5712065
4/3/2018,891,901.700012,885.25,899.549988,6364728
4/4/2018,904.700012,911.799988,892.049988,894.900024,6498407
4/5/2018,905.099976,910,903.5,908.200012,3898676
4/6/2018,908,918.5,905,911,4418462
4/9/2018,912.549988,919,912.549988,916,3572251
4/10/2018,918.400024,923.900024,914.150024,917.049988,3865402
4/11/2018,921.799988,932.75,916.049988,930.849976,6007539
4/12/2018,929.849976,936.650024,924.200012,928.700012,4947725
4/13/2018,932.700012,941.700012,928.700012,938.849976,5767984
4/16/2018,934.450012,940,928.5,937.049988,4084450
4/17/2018,940,947.200012,936,944.25,4388713
4/18/2018,945.25,948.200012,935.049988,938,3365196
4/19/2018,939.099976,945,935,942.299988,4481413
4/20/2018,938,941.849976,921.200012,927.900024,3349519
4/23/2018,930,944.349976,928.5,936,3508515
4/24/2018,935.799988,975.700012,935,970.049988,9107264
4/25/2018,973.650024,981.799988,963.549988,970.5,6436620
4/26/2018,973,988,962.25,975.349976,15588001
4/27/2018,989.799988,1011,985.5,996.299988,11666267
4/30/2018,982,992.599976,960,963.299988,8871802
5/2/2018,967,979.200012,965.049988,972.700012,6117761
5/3/2018,977.900024,977.900024,959.25,961.599976,3947546
5/4/2018,962.849976,964.700012,950,953.950012,3795692
5/7/2018,958.849976,973.25,956.349976,971,3512532
5/8/2018,977.5,982,965.200012,967.099976,4934036
5/9/2018,965.900024,984.299988,962.25,976.700012,4494423
5/10/2018,980,984.599976,974.25,981.150024,4014645
5/11/2018,981.25,991.299988,977.75,989.25,4011516
5/14/2018,991.950012,991.950012,976.700012,986.599976,2579561
5/15/2018,983.049988,1000,976.650024,978.950012,4800923
5/16/2018,974,974,952.450012,956.150024,8613363
5/17/2018,959.349976,960,941.5,945.349976,4733477
5/18/2018,945.599976,953.5,932,933.849976,5230037
5/21/2018,930.75,935.700012,922.099976,931.349976,6624893
5/22/2018,933.150024,934,925,926.75,5170585
5/23/2018,926,926,909.150024,912.25,4567562
5/24/2018,914,921,910.150024,915.849976,5317983
5/25/2018,916,923.400024,914.450012,920.799988,8129520
5/28/2018,924.900024,927,918.099976,920.400024,5197835
5/29/2018,921.5,928,914.400024,917.450012,8173396
5/30/2018,914.849976,923.200012,906.599976,916.099976,5991222
5/31/2018,921,922.299988,914.549988,921.349976,16951801
6/1/2018,920,935.75,918.450012,930.549988,8765835
6/4/2018,933.400024,944,930.549988,940.849976,5600357
6/5/2018,942.799988,955,941,947.650024,7971524
6/6/2018,947,956,942.650024,954.400024,4189483
6/7/2018,954.900024,976,954.450012,971.349976,6857300
6/8/2018,966.349976,986.549988,960.599976,984.349976,6532599
6/11/2018,987.099976,999.950012,979.049988,982.650024,6866053
6/12/2018,983.400024,1000,980.299988,997.150024,7445221
6/13/2018,1000,1005.900024,989.5,1002.5,5926020
6/14/2018,997.450012,1011.799988,987.400024,1007.950012,5484867
6/15/2018,1006,1023.5,999.25,1014.200012,11294702
6/18/2018,1008.799988,1020.450012,1007,1015.549988,5652374
6/19/2018,1013.900024,1014.799988,993.650024,996.049988,6346101
6/20/2018,996,1022.900024,994.849976,1019.25,7193824
6/21/2018,1023.450012,1036,1021.299988,1031.949951,10509756
6/22/2018,1028.400024,1029.199951,1008.450012,1012.5,16169978
6/25/2018,1011.400024,1016.5,1002.299988,1004.450012,5197694
6/26/2018,1006,1006,975.25,978.950012,8068585
6/27/2018,978.5,985.400024,962.700012,965.849976,8958555
6/28/2018,962,968.5,940.299988,944.950012,8581234
6/29/2018,949.099976,975.5,949,972.450012,7966401
7/2/2018,972.349976,972.349976,957,960.599976,6660916
7/3/2018,965,978.450012,960.349976,971.299988,5067261
7/4/2018,971.799988,992,971,990.099976,5000724
7/5/2018,997,1008.400024,958.599976,964.5,18719353
7/6/2018,964.75,983,964.5,977.549988,9161266
7/9/2018,987.099976,1000,983.5,997.099976,5170189
7/10/2018,1002.75,1028.5,1000,1025.699951,10444513
7/11/2018,1025,1040.900024,1017.849976,1038.800049,8665072
7/12/2018,1044.349976,1099,1042.599976,1082.349976,24109297
7/13/2018,1080.5,1109,1080,1099.800049,17967282
7/16/2018,1099.800049,1108.900024,1073.050049,1076.199951,6595781
7/17/2018,1078.300049,1095.949951,1069.599976,1092.349976,6469256
7/18/2018,1098.400024,1104.599976,1077.300049,1092.550049,4682099
7/19/2018,1093.300049,1115,1086.349976,1104.849976,5433617
7/20/2018,1113.400024,1138.5,1111.900024,1128.650024,8018150
7/23/2018,1129.800049,1129.800049,1113.099976,1120.300049,5842496
7/24/2018,1122,1126.75,1107.400024,1110.949951,4469144
7/25/2018,1110,1123,1104.199951,1115.150024,5949680
7/26/2018,1110.099976,1121.5,1107.800049,1110.650024,6424867
7/27/2018,1119.5,1137.400024,1112.150024,1129.849976,6679468
7/30/2018,1130,1157.300049,1128,1151.400024,13872467
7/31/2018,1151,1190.400024,1147.150024,1186,13875377
8/1/2018,1190.400024,1202.900024,1185.400024,1192.349976,9704295
8/2/2018,1191.5,1191.5,1165.949951,1168.349976,6248975
8/3/2018,1175,1183.5,1169.550049,1176.949951,6645397
8/6/2018,1176.699951,1196,1175.349976,1192.599976,4016418
8/7/2018,1194.900024,1201.400024,1177,1184.199951,4059460
8/8/2018,1185,1222.5,1185,1217.699951,7912437
8/9/2018,1221.5,1231.699951,1212,1217.949951,6846928
8/10/2018,1211,1215,1202.300049,1204.199951,3581210
8/13/2018,1197.550049,1199.949951,1182.699951,1187.699951,4668159
8/14/2018,1190,1217.199951,1184.300049,1210.599976,5299536
8/16/2018,1203.25,1216,1195.5,1200.800049,5982490
8/17/2018,1209,1215.400024,1200.050049,1203.75,3830992
8/20/2018,1207.900024,1236.800049,1207.650024,1234.900024,7607036
8/21/2018,1237.25,1251.5,1227,1247.199951,7279641
8/23/2018,1246.300049,1274,1238.400024,1269.449951,7968123
8/24/2018,1265.25,1279.949951,1260.050049,1277.5,6652005
8/27/2018,1279.400024,1295.849976,1278.75,1291.5,5572177
8/28/2018,1296,1323,1295,1319,8694751
8/29/2018,1316.300049,1329,1290.199951,1294.199951,11077203
8/30/2018,1293.599976,1297.150024,1270.449951,1274.449951,9850042
8/31/2018,1270,1270,1236.599976,1241.650024,15305857
9/3/2018,1245,1257.900024,1226.050049,1229.150024,12200022
9/4/2018,1235.150024,1254.800049,1229,1241.949951,8838770
9/5/2018,1242.5,1252.650024,1208.5,1227,10324923
9/6/2018,1230.150024,1265.699951,1225.349976,1261.400024,11195043
9/7/2018,1264.900024,1281.349976,1254.5,1278.599976,10692787
9/10/2018,1275,1277,1250.099976,1255.849976,7059008
9/11/2018,1259,1268.400024,1234.25,1237.699951,10874768
9/12/2018,1251.800049,1258.699951,1228.849976,1252.5,8065553
9/14/2018,1259.400024,1275.599976,1247.650024,1253.150024,7878583
9/17/2018,1250.75,1250.75,1221.599976,1225.900024,6754086
9/18/2018,1226,1239.400024,1214.349976,1217.150024,7616412
9/19/2018,1224,1224,1201,1210.75,11265786
9/21/2018,1219,1237.400024,1183.5,1217.5,19070172
9/24/2018,1214.449951,1239.900024,1204.5,1232.050049,10102589
9/25/2018,1235.5,1245,1195,1230.599976,9715020
9/26/2018,1239,1253.949951,1227.150024,1251.400024,6396828
9/27/2018,1255,1263,1237.5,1253.75,10808749
9/28/2018,1259.900024,1271.699951,1247.300049,1257.949951,11073023
10/1/2018,1257.699951,1257.699951,1204,1231.699951,7332693
10/3/2018,1229.5,1239.599976,1200.050049,1205.099976,7376575
10/4/2018,1189.5,1190.400024,1106,1122.25,23212443
10/5/2018,1099.5,1115.300049,1038.150024,1048.849976,21943190
10/8/2018,1050,1117,1025.550049,1109.400024,24679428
10/9/2018,1121.650024,1123.300049,1081.199951,1090.050049,10991196
10/10/2018,1093.900024,1115.849976,1084.300049,1102.099976,9502176
10/11/2018,1064,1114.75,1043,1087.800049,13224172
10/12/2018,1104.949951,1129,1101.900024,1126.550049,9058536
10/15/2018,1129.900024,1146.900024,1118.150024,1139.75,8871776
10/16/2018,1146,1167.400024,1140,1163.800049,7478601
10/17/2018,1179,1179.349976,1140,1151.300049,12785646
10/19/2018,1100,1111,1070.25,1101.300049,25421229
10/22/2018,1110,1114.800049,1057.349976,1062.650024,13165542
10/23/2018,1052.75,1064.699951,1043.650024,1054.699951,10573730
10/24/2018,1074.900024,1075.949951,1031.400024,1045.75,13655337
10/25/2018,1036,1040.650024,1016.400024,1030.800049,14096237
10/26/2018,1032.900024,1057,1022,1044.900024,9182613
10/29/2018,1046,1093.849976,1046,1087.800049,7671807
10/30/2018,1085.5,1085.5,1052.099976,1057,8806701
10/31/2018,1059,1065.849976,1047,1061.25,16457691
11/1/2018,1067.900024,1067.900024,1050,1056.25,9396027
11/2/2018,1067,1081,1063.150024,1074.900024,16796200
11/5/2018,1073.449951,1092.699951,1065,1090.300049,7582518
11/6/2018,1094,1112,1091.599976,1104.099976,8634266
11/7/2018,1115,1115,1106.699951,1110.699951,1283997
11/9/2018,1106.25,1113.800049,1085,1093.449951,10840462
11/12/2018,1097.699951,1098.800049,1074.550049,1080,5801720
11/13/2018,1074,1103,1070.050049,1099.449951,6811598
11/14/2018,1105.050049,1112.650024,1085.5,1097.949951,7787530
11/15/2018,1096.949951,1103,1086.5,1096.849976,6831740
11/16/2018,1097.949951,1129.949951,1097.099976,1127.400024,11031889
11/19/2018,1132.900024,1151.699951,1131,1150,7308981
11/20/2018,1145,1155.900024,1130,1137.400024,5719901
11/21/2018,1137.5,1145.5,1107.050049,1112.900024,7507812
11/22/2018,1114.5,1125.349976,1100.099976,1102.849976,5792568
11/26/2018,1109,1117.5,1097.400024,1109.75,6386556
11/27/2018,1107.900024,1130,1105.449951,1128.199951,6810228
11/28/2018,1132.449951,1157.75,1126.300049,1152.650024,8003964
11/29/2018,1161,1179.900024,1160,1168.5,12636169
11/30/2018,1172.300049,1186,1162.300049,1167.550049,10717448
12/3/2018,1174.900024,1174.900024,1148.5,1156.449951,5569578
12/4/2018,1158,1158,1142.199951,1152.300049,5192825
12/5/2018,1143.75,1158.800049,1139.300049,1155.150024,5819618
12/6/2018,1149,1149,1118.25,1123.650024,5866108
12/7/2018,1129.449951,1136.949951,1108.349976,1133.800049,7214078
12/10/2018,1110,1114.300049,1083.099976,1090.25,9381544
12/11/2018,1066,1102.099976,1055,1097.550049,13494665
12/12/2018,1099,1113.5,1087.75,1110.5,12605431
12/13/2018,1128,1128,1095.050049,1107.050049,9297518
12/14/2018,1103.099976,1114.900024,1091.800049,1112.199951,7221324
12/17/2018,1115.949951,1133,1111.5,1129.900024,5064357
12/18/2018,1123.300049,1139,1120.5,1136.400024,5870928
12/19/2018,1141.5,1147.300049,1133.199951,1136.800049,7368799
12/20/2018,1121,1132.5,1116.150024,1128.449951,5764731
12/21/2018,1125,1131.25,1096,1100.199951,8281941
12/24/2018,1100.900024,1103.199951,1086.550049,1089.150024,4144535
12/26/2018,1085.800049,1100,1065.650024,1098.349976,7210059
12/27/2018,1107.199951,1127,1104,1120.199951,12478000
12/28/2018,1125.5,1135.25,1121.199951,1125.550049,7666016
12/31/2018,1130.949951,1133.849976,1116.199951,1121.25,7222817
1/1/2019,1125.25,1127.300049,1110.099976,1121,4455850
1/2/2019,1114.5,1127,1101,1106.400024,7144970
1/3/2019,1107.5,1114.599976,1090.099976,1092.75,7446457
1/4/2019,1097.400024,1104.449951,1081.099976,1098.650024,8465141
1/7/2019,1107,1118.449951,1101,1104.75,5513559
1/8/2019,1105.099976,1109.949951,1096,1104.650024,5625153
1/9/2019,1112,1117,1098.699951,1110.75,5766805
